corr,Y,X,low_corr,up_corr,state,county,n
-0.15828398887148243,mortality_rate,CAR_TRUCK_VAN_CARPOOL,-0.25295114645297573,-0.06394012822347639,california,sacramento,424
0.10561457794037937,mortality_rate,PERCENT_INSURED,0.014878097541983073,0.1951935626025359,california,sacramento,424
0.28992304668946833,mortality_rate,BELOW_POVERTY_LEVEL,0.1986844487904989,0.37670110650652805,california,sacramento,424
0.40785669153127374,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.3252693713912478,0.4836871968182662,california,alameda,467
-0.16848588182985288,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.2609057686499631,-0.0738754531625321,california,alameda,467
-0.44412592519070565,mortality_rate,parks_percent_change_from_baseline,-0.5199275812120735,-0.3606548038274349,california,alameda,467
-0.17517053828523327,mortality_rate,transit_stations_percent_change_from_baseline,-0.25910347043527004,-0.08900301238695761,california,alameda,467
0.18236800092392869,mortality_rate,workplaces_percent_change_from_baseline,0.09143936697626805,0.2723045491353327,california,alameda,467
-0.2057283621058264,mortality_rate,residential_percent_change_from_baseline,-0.2912736274287856,-0.11287767818185612,california,alameda,467
-0.5200659444445391,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.5833119247649005,-0.4493032401959932,california,alameda,467
-0.515106022355494,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.5873745155312771,-0.4343263639002337,california,alameda,467
-0.7189716097295059,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.7663741712446908,-0.6615345977253004,california,alameda,467
-0.515106022355494,mortality_rate,PUBLIC_TRANSPORTATION,-0.5894661328943172,-0.43241061197830466,california,alameda,467
0.17710933944332882,mortality_rate,CAR_TRUCK_VAN_ALONE,0.08072150499603592,0.2720120543069493,california,alameda,467
0.348931778445512,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.24738376423185637,0.4434061642647259,california,alameda,467
0.5200659444445391,mortality_rate,PERCENT_INSURED,0.4504019645741545,0.5849281547803071,california,alameda,467
0.4785013616917085,mortality_rate,BELOW_POVERTY_LEVEL,0.40920015804088294,0.540285411509736,california,alameda,467
0.6634302749730048,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.49586668990078137,0.7806591250270138,california,imperial,105
-0.048376817687563044,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.2904596464450383,0.18998127283701832,california,imperial,105
-0.42860468203221613,mortality_rate,parks_percent_change_from_baseline,-0.5535185968028217,-0.2730924750670894,california,imperial,105
0.3360421593298604,mortality_rate,transit_stations_percent_change_from_baseline,0.11932178353680992,0.5293610420132232,california,imperial,105
0.3841307652128079,mortality_rate,workplaces_percent_change_from_baseline,0.18370424851776307,0.5737314759719978,california,imperial,105
-0.8135528916719693,mortality_rate,residential_percent_change_from_baseline,-0.8957176414178455,-0.6925651103686228,california,imperial,105
,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,,,california,imperial,105
,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,,,california,imperial,105
,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,,,california,imperial,105
,mortality_rate,PUBLIC_TRANSPORTATION,,,california,imperial,105
,mortality_rate,CAR_TRUCK_VAN_ALONE,,,california,imperial,105
,mortality_rate,CAR_TRUCK_VAN_CARPOOL,,,california,imperial,105
,mortality_rate,PERCENT_INSURED,,,california,imperial,105
,mortality_rate,BELOW_POVERTY_LEVEL,,,california,imperial,105
0.3620278629549135,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.2685732622308111,0.4551813113973793,california,riverside,375
-0.48504933659201316,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.5607573516345974,-0.39282920164553325,california,riverside,375
-0.5925136480482527,mortality_rate,parks_percent_change_from_baseline,-0.6556403508943481,-0.5231084229460254,california,riverside,375
-0.27458459552153525,mortality_rate,transit_stations_percent_change_from_baseline,-0.3705784901023158,-0.1724170828928304,california,riverside,375
0.4117208563911993,mortality_rate,workplaces_percent_change_from_baseline,0.31808820839914426,0.505381367472143,california,riverside,375
-0.4364673875699402,mortality_rate,residential_percent_change_from_baseline,-0.5213147172943149,-0.3440326525584881,california,riverside,375
-0.49929530421853935,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.5764267943327662,-0.41590551543418797,california,riverside,375
-0.44250242199425255,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.5301692913005436,-0.3460572357879461,california,riverside,375
-0.49929530421853935,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.5825229891855037,-0.41083362158485665,california,riverside,375
-0.12028777163358954,mortality_rate,PUBLIC_TRANSPORTATION,-0.220861862772734,-0.01394306878457696,california,riverside,375
0.12028777163358954,mortality_rate,CAR_TRUCK_VAN_ALONE,0.018146259495445273,0.22239871747924891,california,riverside,375
0.3645436363968332,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.2663466369310562,0.4596200836534403,california,riverside,375
-0.4759398246343931,mortality_rate,PERCENT_INSURED,-0.5506774104667164,-0.38121631401149403,california,riverside,375
0.49929530421853935,mortality_rate,BELOW_POVERTY_LEVEL,0.41680261276896025,0.5793393840694187,california,riverside,375
0.18296605202131927,mortality_rate,retail_and_recreation_percent_change_from_baseline,-0.008394697742129096,0.3588381184313858,california,sonoma,110
-0.44341909196119456,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.5859222198807857,-0.2975278993960305,california,sonoma,110
-0.44491463463376657,mortality_rate,parks_percent_change_from_baseline,-0.571814669495942,-0.28704808105805085,california,sonoma,110
-0.5128601423095004,mortality_rate,transit_stations_percent_change_from_baseline,-0.6333604882361203,-0.36956129831526296,california,sonoma,110
0.06824557959253673,mortality_rate,workplaces_percent_change_from_baseline,-0.11557456897274156,0.26602247528370143,california,sonoma,110
0.1218009825883861,mortality_rate,residential_percent_change_from_baseline,-0.0585485789181112,0.30510939990145847,california,sonoma,110
-0.7849077829466038,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.8306567297652265,-0.7132052584389388,california,sonoma,110
-0.7849077829466038,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.8324729644568947,-0.7137635110150501,california,sonoma,110
-0.7849077829466038,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.8328432506214953,-0.7122758696885562,california,sonoma,110
-0.6850533067719429,mortality_rate,PUBLIC_TRANSPORTATION,-0.7832514019880622,-0.5508580621188178,california,sonoma,110
-0.6740076360122104,mortality_rate,CAR_TRUCK_VAN_ALONE,-0.7815075563167164,-0.5359406506700464,california,sonoma,110
0.7853915349506796,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.710194444811696,0.8315230545104503,california,sonoma,110
0.782166521590174,mortality_rate,PERCENT_INSURED,0.7208561362122623,0.8210700661338719,california,sonoma,110
0.6785226547169186,mortality_rate,BELOW_POVERTY_LEVEL,0.5426707877065203,0.790818140516453,california,sonoma,110
0.09223770063680131,mortality_rate,retail_and_recreation_percent_change_from_baseline,-0.012045886780169438,0.18915507822335098,california,sacramento,424
-0.6824118866631961,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.7353957058911706,-0.6172454502280746,california,sacramento,424
-0.6920853923906647,mortality_rate,parks_percent_change_from_baseline,-0.7298499924464407,-0.6500751419273916,california,sacramento,424
-0.4310188397582761,mortality_rate,transit_stations_percent_change_from_baseline,-0.5107923171219051,-0.34797201323105653,california,sacramento,424
0.14345513166669746,mortality_rate,workplaces_percent_change_from_baseline,0.046929627744542846,0.24070318941820992,california,sacramento,424
-0.011911604005463202,mortality_rate,residential_percent_change_from_baseline,-0.11326730704050275,0.08557773230893664,california,sacramento,424
-0.28992304668946833,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.3774504217588485,-0.19725776559602715,california,sacramento,424
-0.15787035475422245,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.24720895196762743,-0.06003195925503949,california,sacramento,424
-0.3160509350963899,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.4060356568571079,-0.22885692251118112,california,sacramento,424
-0.05235918534315805,mortality_rate,PUBLIC_TRANSPORTATION,-0.1550411979875093,0.045799646893629475,california,sacramento,424
-0.10561457794037937,mortality_rate,CAR_TRUCK_VAN_ALONE,-0.1975125040126958,-0.013121573553971621,california,sacramento,424
-0.15828398887148243,mortality_rate,CAR_TRUCK_VAN_CARPOOL,-0.24675086227041043,-0.06069555770297786,california,sacramento,424
0.10561457794037937,mortality_rate,PERCENT_INSURED,0.006771522147042663,0.19786509167923766,california,sacramento,424
0.28992304668946833,mortality_rate,BELOW_POVERTY_LEVEL,0.19768801848601344,0.38194985680512444,california,sacramento,424
0.40785669153127374,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.3208516210962463,0.4832327266470609,california,alameda,467
-0.16848588182985288,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.2547455510494161,-0.07510865732259286,california,alameda,467
-0.44412592519070565,mortality_rate,parks_percent_change_from_baseline,-0.5184454496767086,-0.3643721034978667,california,alameda,467
-0.17517053828523327,mortality_rate,transit_stations_percent_change_from_baseline,-0.26020635576664464,-0.08786603634286896,california,alameda,467
0.18236800092392869,mortality_rate,workplaces_percent_change_from_baseline,0.0967148953943119,0.27195219690518774,california,alameda,467
-0.2057283621058264,mortality_rate,residential_percent_change_from_baseline,-0.300093839610302,-0.1163389402896605,california,alameda,467
-0.5200659444445391,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.5858929530324094,-0.45412168611004516,california,alameda,467
-0.515106022355494,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.58276651986697,-0.4286550486763281,california,alameda,467
-0.7189716097295059,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.7704563806273941,-0.6642800682809448,california,alameda,467
-0.515106022355494,mortality_rate,PUBLIC_TRANSPORTATION,-0.5841258343867776,-0.4369847530481105,california,alameda,467
0.17710933944332882,mortality_rate,CAR_TRUCK_VAN_ALONE,0.08016503706441616,0.27148880578303797,california,alameda,467
0.348931778445512,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.2458650659774105,0.4470272640199619,california,alameda,467
0.5200659444445391,mortality_rate,PERCENT_INSURED,0.44294870886253485,0.58703622034279,california,alameda,467
0.4785013616917085,mortality_rate,BELOW_POVERTY_LEVEL,0.41292112265968617,0.5399701928317061,california,alameda,467
0.2315340924020402,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.1404567441592862,0.32053366284544316,california,losangeles,508
-0.33141156619890944,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.40753675198877226,-0.2514176455422003,california,losangeles,508
-0.5160492934372758,mortality_rate,parks_percent_change_from_baseline,-0.5733117816662627,-0.4505999741446356,california,losangeles,508
-0.13018816062743716,mortality_rate,transit_stations_percent_change_from_baseline,-0.2122352708268226,-0.043971862542678,california,losangeles,508
0.15328005197690653,mortality_rate,workplaces_percent_change_from_baseline,0.06956608743571659,0.23521199885107627,california,losangeles,508
-0.2177669056088535,mortality_rate,residential_percent_change_from_baseline,-0.3052373291217426,-0.13131225860192552,california,losangeles,508
-0.2608247666583391,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.33870695845007087,-0.18327662271247203,california,losangeles,508
-0.4936508518654147,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.5705388890548648,-0.4187192645605199,california,losangeles,508
-0.4936508518654147,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.5660356445325752,-0.4170518478925256,california,losangeles,508
0.4936508518654147,mortality_rate,PUBLIC_TRANSPORTATION,0.4157354866357179,0.5637277944942205,california,losangeles,508
-0.2608247666583391,mortality_rate,CAR_TRUCK_VAN_ALONE,-0.3326738718824077,-0.17631044335667467,california,losangeles,508
-0.1602000028319931,mortality_rate,CAR_TRUCK_VAN_CARPOOL,-0.24834490043329563,-0.07230644725987831,california,losangeles,508
-0.43100200117386556,mortality_rate,PERCENT_INSURED,-0.510446216567931,-0.3501570988550365,california,losangeles,508
0.2608247666583391,mortality_rate,BELOW_POVERTY_LEVEL,0.1822719606821487,0.3302501972346082,california,losangeles,508
0.26854238373469325,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.17341830093482274,0.3539219631660762,california,sanfrancisco,453
-0.08398990673464427,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.17241605872210192,0.004032887131972826,california,sanfrancisco,453
-0.1853962094403497,mortality_rate,parks_percent_change_from_baseline,-0.27030917141838623,-0.1011369004265176,california,sanfrancisco,453
-0.07343080657873322,mortality_rate,transit_stations_percent_change_from_baseline,-0.16561647777570532,0.01735391838019838,california,sanfrancisco,453
0.09638551865183367,mortality_rate,workplaces_percent_change_from_baseline,0.01220446658206211,0.18854810942316147,california,sanfrancisco,453
-0.1375892507601297,mortality_rate,residential_percent_change_from_baseline,-0.22956968565573893,-0.046613548326533825,california,sanfrancisco,453
-0.6016426190988071,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.641355738940827,-0.5611985312803636,california,sanfrancisco,453
-0.5280048225291906,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.608412751397767,-0.436028261945969,california,sanfrancisco,453
-0.6016426190988071,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.6384008083083341,-0.5588304480633179,california,sanfrancisco,453
-0.09040226090096389,mortality_rate,PUBLIC_TRANSPORTATION,-0.18141955923412192,0.004156792750673147,california,sanfrancisco,453
0.6377148788889136,mortality_rate,CAR_TRUCK_VAN_ALONE,0.5639330917524524,0.70248930140542,california,sanfrancisco,453
0.7992594743667546,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.7483365935631634,0.8358648589428083,california,sanfrancisco,453
0.6016426190988071,mortality_rate,PERCENT_INSURED,0.5566197239560522,0.6375890525060879,california,sanfrancisco,453
0.6016426190988071,mortality_rate,BELOW_POVERTY_LEVEL,0.5573851802010277,0.6366020431206363,california,sanfrancisco,453
0.4811776470565716,mortality_rate,retail_and_recreation_percent_change_from_baseline,0.4018208586039267,0.5510364013653354,california,santaclara,456
-0.27691629805120604,mortality_rate,grocery_and_pharmacy_percent_change_from_baseline,-0.362909389804785,-0.182514052913807,california,santaclara,456
-0.45335635236328087,mortality_rate,parks_percent_change_from_baseline,-0.5247269215994396,-0.37927980364406,california,santaclara,456
-0.20649004291747608,mortality_rate,transit_stations_percent_change_from_baseline,-0.2904149804260302,-0.12190501019172814,california,santaclara,456
0.1630198404370581,mortality_rate,workplaces_percent_change_from_baseline,0.07151347287918484,0.25113472929026565,california,santaclara,456
-0.1829495344743836,mortality_rate,residential_percent_change_from_baseline,-0.27858974888810634,-0.07823728926032833,california,santaclara,456
-0.5347777844921886,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.6024737818950473,-0.4661308980077038,california,santaclara,456
-0.6461769351969865,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.7037430798231801,-0.5772243568292965,california,santaclara,456
-0.6461769351969865,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.7034722883603123,-0.5814928982211688,california,santaclara,456
0.44433428060864644,mortality_rate,PUBLIC_TRANSPORTATION,0.37195972334472416,0.5078738511961592,california,santaclara,456
0.028327995489598013,mortality_rate,CAR_TRUCK_VAN_ALONE,-0.07511713634268924,0.131051934087903,california,santaclara,456
0.43055462703317265,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.341309218311016,0.5056753476414434,california,santaclara,456
0.5347777844921886,mortality_rate,PERCENT_INSURED,0.46427954311846675,0.6035629303559088,california,santaclara,456
0.6461769351969865,mortality_rate,BELOW_POVERTY_LEVEL,0.5850046713296982,0.7036543144774974,california,santaclara,456
