corr,Y,X,p_val,state,county,n
-0.6357933860427336,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,6.908457343911242e-59,california,losangeles,508
0.6357933860427336,detrended_mortality_rate,PUBLIC_TRANSPORTATION,6.908457343911242e-59,california,losangeles,508
-0.34299585407362504,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,1.8021604462248205e-15,california,losangeles,508
-0.16916870568108994,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.00012755970430136356,california,losangeles,508
-0.6277139632682113,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,5.235434754301373e-51,california,sanfrancisco,453
-0.5649217925369835,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.4983862870189224e-39,california,sanfrancisco,453
-0.6277139632682113,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,5.235434754301373e-51,california,sanfrancisco,453
-0.12518378747762024,detrended_mortality_rate,PUBLIC_TRANSPORTATION,0.0076412053222061896,california,sanfrancisco,453
0.6157174780945653,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,1.2846763759220693e-48,california,sanfrancisco,453
0.8267802265971301,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,9.349061639124272e-115,california,sanfrancisco,453
-0.5358320146510624,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,2.9998595695768814e-35,california,santaclara,456
-0.7341240235558679,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.398517461688436e-78,california,santaclara,456
-0.7341240235558679,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,2.398517461688436e-78,california,santaclara,456
0.48182761650429956,detrended_mortality_rate,PUBLIC_TRANSPORTATION,6.98101061801932e-28,california,santaclara,456
-0.050184619183627356,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.28489721895459025,california,santaclara,456
0.5402621686434215,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,6.487808764163148e-36,california,santaclara,456
